rent_sno,date,0
46,2021-11-07,21
46,2021-11-08,44
46,2021-11-09,87
46,2021-11-10,114
46,2021-11-11,115
46,2021-11-12,60
46,2021-11-13,8
46,2021-11-14,18
46,2021-11-15,130
46,2021-11-16,128
46,2021-11-17,114
46,2021-11-18,75
46,2021-11-19,129
46,2021-11-20,17
46,2021-11-21,18
46,2021-11-22,67
46,2021-11-23,82
46,2021-11-24,130
46,2021-11-25,88
46,2021-11-26,59
46,2021-11-27,4
46,2021-11-28,21
46,2021-11-29,88
46,2021-11-30,82
47,2021-11-01,201
47,2021-11-02,182
47,2021-11-03,172
47,2021-11-04,214
47,2021-11-05,228
47,2021-11-06,151
47,2021-11-07,126
47,2021-11-08,156
47,2021-11-09,188
47,2021-11-10,212
47,2021-11-11,184
47,2021-11-12,162
47,2021-11-13,121
47,2021-11-14,129
47,2021-11-15,226
47,2021-11-16,183
47,2021-11-17,176
47,2021-11-18,178
47,2021-11-19,221
47,2021-11-20,107
47,2021-11-21,159
47,2021-11-22,153
47,2021-11-23,141
47,2021-11-24,178
47,2021-11-25,185
47,2021-11-26,126
47,2021-11-27,47
47,2021-11-28,116
47,2021-11-29,217
47,2021-11-30,178
48,2021-11-01,76
48,2021-11-02,61
48,2021-11-03,50
48,2021-11-04,64
48,2021-11-05,80
48,2021-11-06,42
48,2021-11-07,34
48,2021-11-08,29
48,2021-11-09,27
48,2021-11-10,40
48,2021-11-11,50
48,2021-11-12,36
48,2021-11-13,19
48,2021-11-14,46
48,2021-11-15,59
48,2021-11-16,68
48,2021-11-17,66
48,2021-11-18,45
48,2021-11-19,68
48,2021-11-20,16
48,2021-11-21,50
48,2021-11-22,41
48,2021-11-23,34
48,2021-11-24,60
48,2021-11-25,37
48,2021-11-26,23
48,2021-11-27,6
48,2021-11-28,33
48,2021-11-29,83
48,2021-11-30,34
49,2021-11-01,258
49,2021-11-02,260
49,2021-11-03,235
49,2021-11-04,254
49,2021-11-05,297
49,2021-11-06,265
49,2021-11-07,250
49,2021-11-08,181
49,2021-11-09,270
49,2021-11-10,254
49,2021-11-11,272
49,2021-11-12,214
49,2021-11-13,162
49,2021-11-14,244
49,2021-11-15,263
49,2021-11-16,290
49,2021-11-17,270
49,2021-11-18,196
49,2021-11-19,249
49,2021-11-20,177
49,2021-11-21,228
49,2021-11-22,177
49,2021-11-23,129
49,2021-11-24,230
49,2021-11-25,197
49,2021-11-26,77
49,2021-11-27,61
49,2021-11-28,183
49,2021-11-29,234
49,2021-11-30,179
50,2021-11-01,89
50,2021-11-02,78
50,2021-11-03,63
50,2021-11-04,85
50,2021-11-05,84
50,2021-11-06,77
50,2021-11-07,87
50,2021-11-08,48
50,2021-11-09,72
50,2021-11-10,60
50,2021-11-11,104
50,2021-11-12,51
50,2021-11-13,56
50,2021-11-14,62
50,2021-11-15,76
50,2021-11-16,58
50,2021-11-17,73
50,2021-11-18,61
50,2021-11-19,71
50,2021-11-20,47
50,2021-11-21,74
50,2021-11-22,48
50,2021-11-23,40
50,2021-11-24,68
50,2021-11-25,73
50,2021-11-26,44
50,2021-11-27,17
50,2021-11-28,59
50,2021-11-29,81
50,2021-11-30,51
51,2021-11-01,73
51,2021-11-02,73
51,2021-11-03,65
51,2021-11-04,70
51,2021-11-05,91
51,2021-11-06,71
51,2021-11-07,77
51,2021-11-08,40
51,2021-11-09,58
51,2021-11-10,50
51,2021-11-11,57
51,2021-11-12,35
51,2021-11-13,46
51,2021-11-14,50
51,2021-11-15,41
51,2021-11-16,54
51,2021-11-17,59
51,2021-11-18,44
51,2021-11-19,46
51,2021-11-20,39
51,2021-11-21,60
51,2021-11-22,35
51,2021-11-23,43
51,2021-11-24,46
51,2021-11-25,56
51,2021-11-26,48
51,2021-11-27,15
51,2021-11-28,27
51,2021-11-29,40
51,2021-11-30,48
52,2021-11-01,123
52,2021-11-02,124
52,2021-11-03,128
52,2021-11-04,144
52,2021-11-05,144
52,2021-11-06,75
52,2021-11-07,66
52,2021-11-08,95
52,2021-11-09,126
52,2021-11-10,113
52,2021-11-11,147
52,2021-11-12,84
52,2021-11-13,36
52,2021-11-14,58
52,2021-11-15,107
52,2021-11-16,121
52,2021-11-17,103
52,2021-11-18,97
52,2021-11-19,122
52,2021-11-20,61
52,2021-11-21,77
52,2021-11-22,91
52,2021-11-23,81
52,2021-11-24,113
52,2021-11-25,103
52,2021-11-26,65
52,2021-11-27,18
52,2021-11-28,64
52,2021-11-29,98
52,2021-11-30,97
53,2021-11-01,98
53,2021-11-02,89
53,2021-11-03,88
53,2021-11-04,99
53,2021-11-05,98
53,2021-11-06,83
53,2021-11-07,68
53,2021-11-08,82
53,2021-11-09,89
53,2021-11-10,94
53,2021-11-11,108
53,2021-11-12,76
53,2021-11-13,44
53,2021-11-14,63
53,2021-11-15,89
53,2021-11-16,91
53,2021-11-17,122
53,2021-11-18,79
53,2021-11-19,100
53,2021-11-20,52
53,2021-11-21,73
53,2021-11-22,83
53,2021-11-23,68
53,2021-11-24,99
53,2021-11-25,85
53,2021-11-26,51
53,2021-11-27,23
53,2021-11-28,71
53,2021-11-29,88
53,2021-11-30,84
54,2021-11-01,203
54,2021-11-02,242
54,2021-11-03,242
54,2021-11-04,228
54,2021-11-05,265
54,2021-11-06,274
54,2021-11-07,201
54,2021-11-08,156
54,2021-11-09,227
54,2021-11-10,233
54,2021-11-11,226
54,2021-11-12,213
54,2021-11-13,210
54,2021-11-14,208
54,2021-11-15,183
54,2021-11-16,221
54,2021-11-17,279
54,2021-11-18,198
54,2021-11-19,267
54,2021-11-20,175
54,2021-11-21,219
54,2021-11-22,150
54,2021-11-23,167
54,2021-11-24,265
54,2021-11-25,210
54,2021-11-26,116
54,2021-11-27,78
54,2021-11-28,198
54,2021-11-29,211
54,2021-11-30,178
55,2021-11-01,206
55,2021-11-02,169
55,2021-11-03,177
55,2021-11-04,193
55,2021-11-05,194
55,2021-11-06,141
55,2021-11-07,154
55,2021-11-08,134
55,2021-11-09,212
55,2021-11-10,201
55,2021-11-11,214
55,2021-11-12,146
55,2021-11-13,82
55,2021-11-14,142
55,2021-11-15,188
55,2021-11-16,224
55,2021-11-17,249
55,2021-11-18,162
55,2021-11-19,198
55,2021-11-20,102
55,2021-11-21,142
55,2021-11-22,142
55,2021-11-23,111
55,2021-11-24,192
55,2021-11-25,191
55,2021-11-26,86
55,2021-11-27,35
55,2021-11-28,101
55,2021-11-29,200
55,2021-11-30,170
56,2021-11-01,166
56,2021-11-02,141
56,2021-11-03,141
56,2021-11-04,156
56,2021-11-05,145
56,2021-11-06,103
56,2021-11-07,95
56,2021-11-08,81
56,2021-11-09,140
56,2021-11-10,133
56,2021-11-11,143
56,2021-11-12,82
56,2021-11-13,70
56,2021-11-14,118
56,2021-11-15,136
56,2021-11-16,151
56,2021-11-17,150
56,2021-11-18,113
56,2021-11-19,149
56,2021-11-20,66
56,2021-11-21,96
56,2021-11-22,94
56,2021-11-23,71
56,2021-11-24,134
56,2021-11-25,138
56,2021-11-26,71
56,2021-11-27,25
56,2021-11-28,104
56,2021-11-29,152
56,2021-11-30,113
57,2021-11-01,206
57,2021-11-02,176
57,2021-11-03,183
57,2021-11-04,213
57,2021-11-05,268
57,2021-11-06,153
57,2021-11-07,192
57,2021-11-08,133
57,2021-11-09,204
57,2021-11-10,195
57,2021-11-11,210
57,2021-11-12,169
57,2021-11-13,93
57,2021-11-14,165
57,2021-11-15,188
57,2021-11-16,204
57,2021-11-17,208
57,2021-11-18,179
57,2021-11-19,248
57,2021-11-20,126
57,2021-11-21,188
57,2021-11-22,122
57,2021-11-23,110
57,2021-11-24,187
57,2021-11-25,168
57,2021-11-26,105
57,2021-11-27,58
57,2021-11-28,184
57,2021-11-29,209
57,2021-11-30,157
58,2021-11-01,101
58,2021-11-02,79
58,2021-11-03,106
58,2021-11-04,98
58,2021-11-05,96
58,2021-11-06,89
58,2021-11-07,90
58,2021-11-08,69
58,2021-11-09,77
58,2021-11-10,104
58,2021-11-11,94
58,2021-11-12,84
58,2021-11-13,49
58,2021-11-14,70
58,2021-11-15,87
58,2021-11-16,99
58,2021-11-17,101
58,2021-11-18,61
58,2021-11-19,118
58,2021-11-20,62
58,2021-11-21,76
58,2021-11-22,60
58,2021-11-23,47
58,2021-11-24,85
58,2021-11-25,103
58,2021-11-26,38
58,2021-11-27,20
58,2021-11-28,62
58,2021-11-29,110
58,2021-11-30,74
59,2021-11-01,168
59,2021-11-02,170
59,2021-11-03,160
59,2021-11-04,193
59,2021-11-05,203
59,2021-11-06,217
59,2021-11-07,175
59,2021-11-08,118
59,2021-11-09,148
59,2021-11-10,150
59,2021-11-11,170
59,2021-11-12,131
59,2021-11-13,99
59,2021-11-14,145
59,2021-11-15,164
59,2021-11-16,173
59,2021-11-17,143
59,2021-11-18,135
59,2021-11-19,186
59,2021-11-20,113
59,2021-11-21,158
59,2021-11-22,123
59,2021-11-23,105
59,2021-11-24,157
59,2021-11-25,155
59,2021-11-26,106
59,2021-11-27,46
59,2021-11-28,151
59,2021-11-29,144
59,2021-11-30,134
60,2021-11-01,219
60,2021-11-02,204
60,2021-11-03,195
60,2021-11-04,192
60,2021-11-05,226
60,2021-11-06,150
60,2021-11-07,134
60,2021-11-08,138
60,2021-11-09,211
60,2021-11-10,190
60,2021-11-11,211
60,2021-11-12,139
60,2021-11-13,99
60,2021-11-14,116
60,2021-11-15,169
60,2021-11-16,197
60,2021-11-17,191
60,2021-11-18,143
60,2021-11-19,188
60,2021-11-20,97
60,2021-11-21,123
60,2021-11-22,147
60,2021-11-23,106
60,2021-11-24,197
60,2021-11-25,190
60,2021-11-26,128
60,2021-11-27,45
60,2021-11-28,114
60,2021-11-29,213
60,2021-11-30,156
61,2021-11-01,511
61,2021-11-02,429
61,2021-11-03,508
61,2021-11-04,520
61,2021-11-05,628
61,2021-11-06,382
61,2021-11-07,340
61,2021-11-08,416
61,2021-11-09,467
61,2021-11-10,482
61,2021-11-11,510
61,2021-11-12,383
61,2021-11-13,325
61,2021-11-14,322
61,2021-11-15,531
61,2021-11-16,478
61,2021-11-17,507
61,2021-11-18,410
61,2021-11-19,516
61,2021-11-20,314
61,2021-11-21,326
61,2021-11-22,419
61,2021-11-23,281
61,2021-11-24,496
61,2021-11-25,554
61,2021-11-26,401
61,2021-11-27,170
61,2021-11-28,327
61,2021-11-29,603
61,2021-11-30,343
62,2021-11-01,183
62,2021-11-02,196
62,2021-11-03,206
62,2021-11-04,208
62,2021-11-05,214
62,2021-11-06,176
62,2021-11-07,131
62,2021-11-08,108
62,2021-11-09,181
62,2021-11-10,169
62,2021-11-11,221
62,2021-11-12,131
62,2021-11-13,101
62,2021-11-14,143
62,2021-11-15,190
62,2021-11-16,202
62,2021-11-17,201
62,2021-11-18,167
62,2021-11-19,204
62,2021-11-20,101
62,2021-11-21,152
62,2021-11-22,117
62,2021-11-23,121
62,2021-11-24,176
62,2021-11-25,186
62,2021-11-26,90
62,2021-11-27,48
62,2021-11-28,114
62,2021-11-29,187
62,2021-11-30,162
63,2021-11-01,317
63,2021-11-02,312
63,2021-11-03,268
63,2021-11-04,318
63,2021-11-05,305
63,2021-11-06,205
63,2021-11-07,120
63,2021-11-08,206
63,2021-11-09,263
63,2021-11-10,245
63,2021-11-11,207
63,2021-11-12,210
63,2021-11-13,118
63,2021-11-14,99
63,2021-11-15,239
63,2021-11-16,270
63,2021-11-17,257
63,2021-11-18,180
63,2021-11-19,262
63,2021-11-20,118
63,2021-11-21,135
63,2021-11-22,194
63,2021-11-23,130
63,2021-11-24,239
63,2021-11-25,227
63,2021-11-26,106
63,2021-11-27,34
63,2021-11-28,129
63,2021-11-29,267
63,2021-11-30,175
64,2021-11-01,100
64,2021-11-02,88
64,2021-11-03,99
64,2021-11-04,114
64,2021-11-05,104
64,2021-11-06,105
64,2021-11-07,58
64,2021-11-08,47
64,2021-11-09,106
64,2021-11-10,115
64,2021-11-11,104
64,2021-11-12,71
64,2021-11-13,50
64,2021-11-14,81
64,2021-11-15,96
64,2021-11-16,77
64,2021-11-17,128
64,2021-11-18,82
64,2021-11-19,103
64,2021-11-20,65
64,2021-11-21,77
64,2021-11-22,61
64,2021-11-23,66
64,2021-11-24,99
64,2021-11-25,106
64,2021-11-26,53
64,2021-11-27,34
64,2021-11-28,69
64,2021-11-29,87
64,2021-11-30,77
65,2021-11-01,91
65,2021-11-02,92
65,2021-11-03,89
65,2021-11-04,92
65,2021-11-05,124
65,2021-11-06,164
65,2021-11-07,189
65,2021-11-08,59
65,2021-11-09,95
65,2021-11-10,87
65,2021-11-11,113
65,2021-11-12,79
65,2021-11-13,92
65,2021-11-14,134
65,2021-11-15,125
65,2021-11-16,89
65,2021-11-17,108
65,2021-11-18,95
65,2021-11-19,100
65,2021-11-20,88
65,2021-11-21,176
65,2021-11-22,44
65,2021-11-23,60
65,2021-11-24,95
65,2021-11-25,75
65,2021-11-26,51
65,2021-11-27,28
65,2021-11-28,150
65,2021-11-29,109
65,2021-11-30,80
66,2021-11-01,184
66,2021-11-02,154
66,2021-11-03,144
66,2021-11-04,174
66,2021-11-05,178
66,2021-11-06,134
66,2021-11-07,148
66,2021-11-08,118
66,2021-11-09,149
66,2021-11-10,121
66,2021-11-11,154
66,2021-11-12,103
66,2021-11-13,78
66,2021-11-14,103
66,2021-11-15,161
66,2021-11-16,168
66,2021-11-17,151
66,2021-11-18,134
66,2021-11-19,134
66,2021-11-20,109
66,2021-11-21,133
66,2021-11-22,109
66,2021-11-23,69
66,2021-11-24,150
66,2021-11-25,145
66,2021-11-26,73
66,2021-11-27,37
66,2021-11-28,91
66,2021-11-29,143
66,2021-11-30,127
67,2021-11-01,276
67,2021-11-02,215
67,2021-11-03,232
67,2021-11-04,272
67,2021-11-05,268
67,2021-11-06,241
67,2021-11-07,193
67,2021-11-08,143
67,2021-11-09,248
67,2021-11-10,243
67,2021-11-11,283
67,2021-11-12,187
67,2021-11-13,147
67,2021-11-14,222
67,2021-11-15,257
67,2021-11-16,257
67,2021-11-17,269
67,2021-11-18,206
67,2021-11-19,253
67,2021-11-20,158
67,2021-11-21,226
67,2021-11-22,156
67,2021-11-23,160
67,2021-11-24,238
67,2021-11-25,226
67,2021-11-26,97
67,2021-11-27,71
67,2021-11-28,169
67,2021-11-29,271
67,2021-11-30,190
68,2021-11-01,84
68,2021-11-02,76
68,2021-11-03,105
68,2021-11-04,110
68,2021-11-05,117
68,2021-11-06,102
68,2021-11-07,117
68,2021-11-08,42
68,2021-11-09,74
68,2021-11-10,75
68,2021-11-11,79
68,2021-11-12,45
68,2021-11-13,73
68,2021-11-14,92
68,2021-11-15,102
68,2021-11-16,83
68,2021-11-17,91
68,2021-11-18,60
68,2021-11-19,66
68,2021-11-20,42
68,2021-11-21,113
68,2021-11-22,39
68,2021-11-23,53
68,2021-11-24,64
68,2021-11-25,69
68,2021-11-26,34
68,2021-11-27,31
68,2021-11-28,98
68,2021-11-29,91
68,2021-11-30,61
69,2021-11-01,54
69,2021-11-02,51
69,2021-11-03,55
69,2021-11-04,60
69,2021-11-05,67
69,2021-11-06,61
69,2021-11-07,67
69,2021-11-08,36
69,2021-11-09,60
69,2021-11-10,58
69,2021-11-11,53
69,2021-11-12,30
69,2021-11-13,31
69,2021-11-14,46
69,2021-11-15,64
69,2021-11-16,49
69,2021-11-17,51
69,2021-11-18,36
69,2021-11-19,54
69,2021-11-20,50
69,2021-11-21,59
69,2021-11-22,26
69,2021-11-23,21
69,2021-11-24,59
69,2021-11-25,48
69,2021-11-26,21
69,2021-11-27,11
69,2021-11-28,37
69,2021-11-29,58
69,2021-11-30,44
70,2021-11-01,561
70,2021-11-02,553
70,2021-11-03,508
70,2021-11-04,580
70,2021-11-05,600
70,2021-11-06,433
70,2021-11-07,331
70,2021-11-08,331
70,2021-11-09,486
70,2021-11-10,550
70,2021-11-11,571
70,2021-11-12,431
70,2021-11-13,272
70,2021-11-14,264
70,2021-11-15,558
70,2021-11-16,560
70,2021-11-17,570
70,2021-11-18,448
70,2021-11-19,568
70,2021-11-20,267
70,2021-11-21,378
70,2021-11-22,414
70,2021-11-23,257
70,2021-11-24,457
70,2021-11-25,481
70,2021-11-26,274
70,2021-11-27,133
70,2021-11-28,359
70,2021-11-29,576
70,2021-11-30,422
71,2021-11-01,340
71,2021-11-02,328
71,2021-11-03,305
71,2021-11-04,361
71,2021-11-05,379
71,2021-11-06,331
71,2021-11-07,261
71,2021-11-08,192
71,2021-11-09,319
71,2021-11-10,262
71,2021-11-11,312
71,2021-11-12,254
71,2021-11-13,160
71,2021-11-14,238
71,2021-11-15,286
71,2021-11-16,312
71,2021-11-17,302
71,2021-11-18,218
71,2021-11-19,308
71,2021-11-20,185
71,2021-11-21,279
71,2021-11-22,195
71,2021-11-23,143
71,2021-11-24,260
71,2021-11-25,209
71,2021-11-26,118
71,2021-11-27,73
71,2021-11-28,222
71,2021-11-29,260
71,2021-11-30,235
72,2021-11-01,54
72,2021-11-02,48
72,2021-11-03,51
72,2021-11-04,55
72,2021-11-05,53
72,2021-11-06,59
72,2021-11-07,41
72,2021-11-08,37
72,2021-11-09,56
72,2021-11-10,38
72,2021-11-11,43
72,2021-11-12,53
72,2021-11-13,40
72,2021-11-14,30
72,2021-11-15,48
72,2021-11-16,46
72,2021-11-17,53
72,2021-11-18,39
72,2021-11-19,47
72,2021-11-20,30
72,2021-11-21,40
72,2021-11-22,32
72,2021-11-23,35
72,2021-11-24,37
72,2021-11-25,46
72,2021-11-26,31
72,2021-11-27,13
72,2021-11-28,25
72,2021-11-29,45
72,2021-11-30,42
73,2021-11-01,79
73,2021-11-02,62
73,2021-11-03,54
73,2021-11-04,68
73,2021-11-05,74
73,2021-11-06,56
73,2021-11-07,51
73,2021-11-08,51
73,2021-11-09,73
73,2021-11-10,62
73,2021-11-11,74
73,2021-11-12,51
73,2021-11-13,30
73,2021-11-14,46
73,2021-11-15,59
73,2021-11-16,60
73,2021-11-17,56
73,2021-11-18,53
73,2021-11-19,78
73,2021-11-20,46
73,2021-11-21,66
73,2021-11-22,45
73,2021-11-23,41
73,2021-11-24,70
73,2021-11-25,66
73,2021-11-26,36
73,2021-11-27,16
73,2021-11-28,38
73,2021-11-29,68
73,2021-11-30,53
74,2021-11-01,143
74,2021-11-02,178
74,2021-11-03,119
74,2021-11-04,137
74,2021-11-05,126
74,2021-11-06,149
74,2021-11-07,143
74,2021-11-08,82
74,2021-11-09,103
74,2021-11-10,105
74,2021-11-11,116
74,2021-11-12,110
74,2021-11-13,92
74,2021-11-14,118
74,2021-11-15,125
74,2021-11-16,92
74,2021-11-17,105
74,2021-11-18,76
74,2021-11-19,118
74,2021-11-20,79
74,2021-11-21,133
74,2021-11-22,67
74,2021-11-23,50
74,2021-11-24,100
74,2021-11-25,105
74,2021-11-26,58
74,2021-11-27,43
74,2021-11-28,137
74,2021-11-29,95
74,2021-11-30,89
75,2021-11-01,90
75,2021-11-02,92
75,2021-11-03,79
75,2021-11-04,116
75,2021-11-05,97
75,2021-11-06,90
75,2021-11-07,67
75,2021-11-08,62
75,2021-11-09,94
75,2021-11-10,79
75,2021-11-11,81
75,2021-11-12,72
75,2021-11-13,57
75,2021-11-14,47
75,2021-11-15,85
75,2021-11-16,74
75,2021-11-17,96
75,2021-11-18,57
75,2021-11-19,97
75,2021-11-20,51
75,2021-11-21,69
75,2021-11-22,56
75,2021-11-23,36
75,2021-11-24,108
75,2021-11-25,57
75,2021-11-26,35
75,2021-11-27,9
75,2021-11-28,59
75,2021-11-29,76
75,2021-11-30,63
76,2021-11-01,61
76,2021-11-02,62
76,2021-11-03,63
76,2021-11-04,67
76,2021-11-05,81
76,2021-11-06,49
76,2021-11-07,44
76,2021-11-08,35
76,2021-11-09,56
76,2021-11-10,56
76,2021-11-11,43
76,2021-11-12,47
76,2021-11-13,45
76,2021-11-14,54
76,2021-11-15,52
76,2021-11-16,57
76,2021-11-17,67
76,2021-11-18,45
76,2021-11-19,64
76,2021-11-20,40
76,2021-11-21,44
76,2021-11-22,31
76,2021-11-23,34
76,2021-11-24,46
76,2021-11-25,51
76,2021-11-26,44
76,2021-11-27,14
76,2021-11-28,45
76,2021-11-29,51
76,2021-11-30,47
77,2021-11-01,142
77,2021-11-02,155
77,2021-11-03,145
77,2021-11-04,135
77,2021-11-05,176
77,2021-11-06,131
77,2021-11-07,141
77,2021-11-08,88
77,2021-11-09,126
77,2021-11-10,146
77,2021-11-11,148
77,2021-11-12,128
77,2021-11-13,111
77,2021-11-14,113
77,2021-11-15,163
77,2021-11-16,151
77,2021-11-17,131
77,2021-11-18,121
77,2021-11-19,153
77,2021-11-20,117
77,2021-11-21,118
77,2021-11-22,117
77,2021-11-23,76
77,2021-11-24,138
77,2021-11-25,143
77,2021-11-26,103
77,2021-11-27,34
77,2021-11-28,128
77,2021-11-29,142
77,2021-11-30,120
78,2021-11-01,431
78,2021-11-02,465
78,2021-11-03,446
78,2021-11-04,402
78,2021-11-05,503
78,2021-11-06,312
78,2021-11-07,327
78,2021-11-08,248
78,2021-11-09,478
78,2021-11-10,404
78,2021-11-11,476
78,2021-11-12,357
78,2021-11-13,272
78,2021-11-14,320
78,2021-11-15,434
78,2021-11-16,483
78,2021-11-17,435
78,2021-11-18,368
78,2021-11-19,471
78,2021-11-20,267
78,2021-11-21,402
78,2021-11-22,321
78,2021-11-23,271
78,2021-11-24,431
78,2021-11-25,427
78,2021-11-26,355
78,2021-11-27,107
78,2021-11-28,289
78,2021-11-29,466
78,2021-11-30,379
79,2021-11-01,134
79,2021-11-02,137
79,2021-11-03,125
79,2021-11-04,135
79,2021-11-05,162
79,2021-11-06,150
79,2021-11-07,110
79,2021-11-08,91
79,2021-11-09,131
79,2021-11-10,148
79,2021-11-11,119
79,2021-11-12,112
79,2021-11-13,97
79,2021-11-14,133
79,2021-11-15,129
79,2021-11-16,142
79,2021-11-17,143
79,2021-11-18,112
79,2021-11-19,146
79,2021-11-20,98
79,2021-11-21,116
79,2021-11-22,92
79,2021-11-23,86
79,2021-11-24,132
79,2021-11-25,144
79,2021-11-26,88
79,2021-11-27,31
79,2021-11-28,148
79,2021-11-29,139
79,2021-11-30,124
80,2021-11-01,87
80,2021-11-02,114
80,2021-11-03,103
80,2021-11-04,92
80,2021-11-05,135
80,2021-11-06,90
80,2021-11-07,78
80,2021-11-08,78
80,2021-11-09,109
80,2021-11-10,111
80,2021-11-11,124
80,2021-11-12,78
80,2021-11-13,64
80,2021-11-14,66
80,2021-11-15,113
80,2021-11-16,103
80,2021-11-17,94
80,2021-11-18,79
80,2021-11-19,110
80,2021-11-20,56
80,2021-11-21,89
80,2021-11-22,74
80,2021-11-23,77
80,2021-11-24,95
80,2021-11-25,97
80,2021-11-26,62
80,2021-11-27,35
80,2021-11-28,76
80,2021-11-29,97
80,2021-11-30,84
81,2021-11-01,162
81,2021-11-02,189
81,2021-11-03,190
81,2021-11-04,207
81,2021-11-05,235
81,2021-11-06,222
81,2021-11-07,167
81,2021-11-08,164
81,2021-11-09,182
81,2021-11-10,202
81,2021-11-11,199
81,2021-11-12,141
81,2021-11-13,144
81,2021-11-14,157
81,2021-11-15,192
81,2021-11-16,181
81,2021-11-17,196
81,2021-11-18,163
81,2021-11-19,182
81,2021-11-20,137
81,2021-11-21,177
81,2021-11-22,141
81,2021-11-23,111
81,2021-11-24,201
81,2021-11-25,202
81,2021-11-26,88
81,2021-11-27,74
81,2021-11-28,164
81,2021-11-29,196
81,2021-11-30,174
82,2021-11-01,251
82,2021-11-02,191
82,2021-11-03,212
82,2021-11-04,228
82,2021-11-05,277
82,2021-11-06,309
82,2021-11-07,253
82,2021-11-08,162
82,2021-11-09,220
82,2021-11-10,219
82,2021-11-11,245
82,2021-11-12,182
82,2021-11-13,184
82,2021-11-14,256
82,2021-11-15,254
82,2021-11-16,243
82,2021-11-17,241
82,2021-11-18,222
82,2021-11-19,305
82,2021-11-20,186
82,2021-11-21,255
82,2021-11-22,177
82,2021-11-23,150
82,2021-11-24,237
82,2021-11-25,215
82,2021-11-26,127
82,2021-11-27,95
82,2021-11-28,214
82,2021-11-29,249
82,2021-11-30,180
83,2021-11-01,217
83,2021-11-02,178
83,2021-11-03,193
83,2021-11-04,254
83,2021-11-05,283
83,2021-11-06,233
83,2021-11-07,218
83,2021-11-08,151
83,2021-11-09,207
83,2021-11-10,202
83,2021-11-11,216
83,2021-11-12,173
83,2021-11-13,139
83,2021-11-14,203
83,2021-11-15,190
83,2021-11-16,211
83,2021-11-17,234
83,2021-11-18,180
83,2021-11-19,211
83,2021-11-20,162
83,2021-11-21,231
83,2021-11-22,131
83,2021-11-23,142
83,2021-11-24,193
83,2021-11-25,196
83,2021-11-26,98
83,2021-11-27,56
83,2021-11-28,220
83,2021-11-29,191
83,2021-11-30,161
84,2021-11-01,107
84,2021-11-02,93
84,2021-11-03,92
84,2021-11-04,89
84,2021-11-05,108
84,2021-11-06,118
84,2021-11-07,90
84,2021-11-08,43
84,2021-11-09,80
84,2021-11-10,99
84,2021-11-11,77
84,2021-11-12,61
84,2021-11-13,41
84,2021-11-14,61
84,2021-11-15,59
84,2021-11-16,83
84,2021-11-17,57
84,2021-11-18,58
84,2021-11-19,51
84,2021-11-20,41
84,2021-11-21,56
84,2021-11-22,34
84,2021-11-23,42
84,2021-11-24,55
84,2021-11-25,60
84,2021-11-26,31
84,2021-11-27,18
84,2021-11-28,76
84,2021-11-29,70
84,2021-11-30,60
85,2021-11-01,206
85,2021-11-02,187
85,2021-11-03,235
85,2021-11-04,206
85,2021-11-05,248
85,2021-11-06,173
85,2021-11-07,106
85,2021-11-08,135
85,2021-11-09,216
85,2021-11-10,230
85,2021-11-11,204
85,2021-11-12,158
85,2021-11-13,108
85,2021-11-14,132
85,2021-11-15,207
85,2021-11-16,219
85,2021-11-17,221
85,2021-11-18,151
85,2021-11-19,226
85,2021-11-20,114
85,2021-11-21,149
85,2021-11-22,152
85,2021-11-23,106
85,2021-11-24,212
85,2021-11-25,184
85,2021-11-26,79
85,2021-11-27,44
85,2021-11-28,123
85,2021-11-29,201
85,2021-11-30,183
86,2021-11-01,65
86,2021-11-02,88
86,2021-11-03,72
86,2021-11-04,77
86,2021-11-05,84
86,2021-11-06,60
86,2021-11-07,70
86,2021-11-08,53
86,2021-11-09,67
86,2021-11-10,64
86,2021-11-11,79
86,2021-11-12,64
86,2021-11-13,38
86,2021-11-14,53
86,2021-11-15,86
86,2021-11-16,74
86,2021-11-17,73
86,2021-11-18,63
86,2021-11-19,79
86,2021-11-20,46
86,2021-11-21,71
86,2021-11-22,53
86,2021-11-23,43
86,2021-11-24,67
86,2021-11-25,68
86,2021-11-26,43
86,2021-11-27,10
86,2021-11-28,46
86,2021-11-29,68
86,2021-11-30,51
87,2021-11-01,394
87,2021-11-02,464
87,2021-11-03,418
87,2021-11-04,442
87,2021-11-05,448
87,2021-11-06,391
87,2021-11-07,303
87,2021-11-08,299
87,2021-11-09,406
87,2021-11-10,388
87,2021-11-11,453
87,2021-11-12,339
87,2021-11-13,253
87,2021-11-14,257
87,2021-11-15,453
87,2021-11-16,441
87,2021-11-17,460
87,2021-11-18,323
87,2021-11-19,421
87,2021-11-20,210
87,2021-11-21,296
87,2021-11-22,284
87,2021-11-23,238
87,2021-11-24,395
87,2021-11-25,341
87,2021-11-26,218
87,2021-11-27,112
87,2021-11-28,226
87,2021-11-29,370
87,2021-11-30,318
88,2021-11-01,324
88,2021-11-02,383
88,2021-11-03,354
88,2021-11-04,354
88,2021-11-05,393
88,2021-11-06,256
88,2021-11-07,264
88,2021-11-08,243
88,2021-11-09,367
88,2021-11-10,362
88,2021-11-11,426
88,2021-11-12,291
88,2021-11-13,185
88,2021-11-14,248
88,2021-11-15,399
88,2021-11-16,388
88,2021-11-17,367
