return_sno,date,0
46,2021-11-08,34
46,2021-11-09,83
46,2021-11-10,96
46,2021-11-11,115
46,2021-11-12,45
46,2021-11-13,13
46,2021-11-14,17
46,2021-11-15,131
46,2021-11-16,130
46,2021-11-17,120
46,2021-11-18,94
46,2021-11-19,101
46,2021-11-20,16
46,2021-11-21,22
46,2021-11-22,53
46,2021-11-23,47
46,2021-11-24,135
46,2021-11-25,102
46,2021-11-26,24
46,2021-11-27,7
46,2021-11-28,17
46,2021-11-29,118
46,2021-11-30,81
47,2021-11-01,197
47,2021-11-02,167
47,2021-11-03,168
47,2021-11-04,204
47,2021-11-05,214
47,2021-11-06,133
47,2021-11-07,106
47,2021-11-08,135
47,2021-11-09,161
47,2021-11-10,187
47,2021-11-11,169
47,2021-11-12,145
47,2021-11-13,88
47,2021-11-14,119
47,2021-11-15,207
47,2021-11-16,172
47,2021-11-17,165
47,2021-11-18,152
47,2021-11-19,183
47,2021-11-20,94
47,2021-11-21,135
47,2021-11-22,138
47,2021-11-23,123
47,2021-11-24,166
47,2021-11-25,184
47,2021-11-26,103
47,2021-11-27,39
47,2021-11-28,94
47,2021-11-29,188
47,2021-11-30,166
48,2021-11-01,53
48,2021-11-02,51
48,2021-11-03,36
48,2021-11-04,40
48,2021-11-05,63
48,2021-11-06,50
48,2021-11-07,25
48,2021-11-08,18
48,2021-11-09,32
48,2021-11-10,45
48,2021-11-11,36
48,2021-11-12,44
48,2021-11-13,35
48,2021-11-14,19
48,2021-11-15,62
48,2021-11-16,55
48,2021-11-17,56
48,2021-11-18,30
48,2021-11-19,48
48,2021-11-20,21
48,2021-11-21,41
48,2021-11-22,35
48,2021-11-23,29
48,2021-11-24,45
48,2021-11-25,30
48,2021-11-26,19
48,2021-11-27,3
48,2021-11-28,22
48,2021-11-29,45
48,2021-11-30,49
49,2021-11-01,239
49,2021-11-02,258
49,2021-11-03,224
49,2021-11-04,241
49,2021-11-05,284
49,2021-11-06,264
49,2021-11-07,243
49,2021-11-08,171
49,2021-11-09,245
49,2021-11-10,249
49,2021-11-11,271
49,2021-11-12,220
49,2021-11-13,199
49,2021-11-14,189
49,2021-11-15,255
49,2021-11-16,273
49,2021-11-17,269
49,2021-11-18,186
49,2021-11-19,258
49,2021-11-20,146
49,2021-11-21,248
49,2021-11-22,145
49,2021-11-23,118
49,2021-11-24,222
49,2021-11-25,227
49,2021-11-26,101
49,2021-11-27,45
49,2021-11-28,175
49,2021-11-29,212
49,2021-11-30,185
50,2021-11-01,81
50,2021-11-02,87
50,2021-11-03,67
50,2021-11-04,69
50,2021-11-05,84
50,2021-11-06,86
50,2021-11-07,86
50,2021-11-08,59
50,2021-11-09,74
50,2021-11-10,73
50,2021-11-11,90
50,2021-11-12,58
50,2021-11-13,54
50,2021-11-14,67
50,2021-11-15,71
50,2021-11-16,75
50,2021-11-17,61
50,2021-11-18,52
50,2021-11-19,71
50,2021-11-20,52
50,2021-11-21,92
50,2021-11-22,52
50,2021-11-23,36
50,2021-11-24,69
50,2021-11-25,68
50,2021-11-26,45
50,2021-11-27,17
50,2021-11-28,67
50,2021-11-29,82
50,2021-11-30,55
51,2021-11-01,73
51,2021-11-02,81
51,2021-11-03,58
51,2021-11-04,76
51,2021-11-05,72
51,2021-11-06,78
51,2021-11-07,73
51,2021-11-08,51
51,2021-11-09,81
51,2021-11-10,68
51,2021-11-11,50
51,2021-11-12,45
51,2021-11-13,39
51,2021-11-14,48
51,2021-11-15,59
51,2021-11-16,62
51,2021-11-17,78
51,2021-11-18,57
51,2021-11-19,57
51,2021-11-20,36
51,2021-11-21,63
51,2021-11-22,43
51,2021-11-23,41
51,2021-11-24,45
51,2021-11-25,52
51,2021-11-26,35
51,2021-11-27,25
51,2021-11-28,50
51,2021-11-29,50
51,2021-11-30,57
52,2021-11-01,129
52,2021-11-02,131
52,2021-11-03,137
52,2021-11-04,143
52,2021-11-05,153
52,2021-11-06,83
52,2021-11-07,79
52,2021-11-08,75
52,2021-11-09,132
52,2021-11-10,111
52,2021-11-11,149
52,2021-11-12,74
52,2021-11-13,44
52,2021-11-14,64
52,2021-11-15,106
52,2021-11-16,124
52,2021-11-17,117
52,2021-11-18,111
52,2021-11-19,141
52,2021-11-20,63
52,2021-11-21,89
52,2021-11-22,81
52,2021-11-23,76
52,2021-11-24,118
52,2021-11-25,114
52,2021-11-26,79
52,2021-11-27,18
52,2021-11-28,70
52,2021-11-29,118
52,2021-11-30,92
53,2021-11-01,99
53,2021-11-02,95
53,2021-11-03,94
53,2021-11-04,102
53,2021-11-05,96
53,2021-11-06,81
53,2021-11-07,74
53,2021-11-08,75
53,2021-11-09,99
53,2021-11-10,108
53,2021-11-11,103
53,2021-11-12,75
53,2021-11-13,57
53,2021-11-14,68
53,2021-11-15,94
53,2021-11-16,103
53,2021-11-17,116
53,2021-11-18,97
53,2021-11-19,100
53,2021-11-20,48
53,2021-11-21,71
53,2021-11-22,73
53,2021-11-23,64
53,2021-11-24,90
53,2021-11-25,89
53,2021-11-26,55
53,2021-11-27,22
53,2021-11-28,71
53,2021-11-29,95
53,2021-11-30,77
54,2021-11-01,222
54,2021-11-02,238
54,2021-11-03,250
54,2021-11-04,246
54,2021-11-05,266
54,2021-11-06,303
54,2021-11-07,217
54,2021-11-08,187
54,2021-11-09,248
54,2021-11-10,255
54,2021-11-11,259
54,2021-11-12,230
54,2021-11-13,231
54,2021-11-14,212
54,2021-11-15,211
54,2021-11-16,235
54,2021-11-17,314
54,2021-11-18,240
54,2021-11-19,259
54,2021-11-20,162
54,2021-11-21,236
54,2021-11-22,178
54,2021-11-23,181
54,2021-11-24,269
54,2021-11-25,214
54,2021-11-26,138
54,2021-11-27,92
54,2021-11-28,215
54,2021-11-29,234
54,2021-11-30,183
55,2021-11-01,196
55,2021-11-02,169
55,2021-11-03,172
55,2021-11-04,190
55,2021-11-05,193
55,2021-11-06,124
55,2021-11-07,120
55,2021-11-08,106
55,2021-11-09,209
55,2021-11-10,192
55,2021-11-11,217
55,2021-11-12,127
55,2021-11-13,74
55,2021-11-14,126
55,2021-11-15,181
55,2021-11-16,220
55,2021-11-17,233
55,2021-11-18,157
55,2021-11-19,194
55,2021-11-20,89
55,2021-11-21,127
55,2021-11-22,127
55,2021-11-23,107
55,2021-11-24,185
55,2021-11-25,188
55,2021-11-26,84
55,2021-11-27,20
55,2021-11-28,94
55,2021-11-29,193
55,2021-11-30,161
56,2021-11-01,162
56,2021-11-02,144
56,2021-11-03,147
56,2021-11-04,158
56,2021-11-05,136
56,2021-11-06,101
56,2021-11-07,93
56,2021-11-08,79
56,2021-11-09,150
56,2021-11-10,125
56,2021-11-11,142
56,2021-11-12,87
56,2021-11-13,73
56,2021-11-14,119
56,2021-11-15,129
56,2021-11-16,160
56,2021-11-17,155
56,2021-11-18,108
56,2021-11-19,152
56,2021-11-20,59
56,2021-11-21,91
56,2021-11-22,83
56,2021-11-23,64
56,2021-11-24,141
56,2021-11-25,144
56,2021-11-26,59
56,2021-11-27,34
56,2021-11-28,103
56,2021-11-29,155
56,2021-11-30,108
57,2021-11-01,194
57,2021-11-02,173
57,2021-11-03,186
57,2021-11-04,192
57,2021-11-05,273
57,2021-11-06,153
57,2021-11-07,180
57,2021-11-08,157
57,2021-11-09,205
57,2021-11-10,216
57,2021-11-11,204
57,2021-11-12,154
57,2021-11-13,97
57,2021-11-14,162
57,2021-11-15,183
57,2021-11-16,203
57,2021-11-17,232
57,2021-11-18,168
57,2021-11-19,247
57,2021-11-20,137
57,2021-11-21,190
57,2021-11-22,127
57,2021-11-23,121
57,2021-11-24,188
57,2021-11-25,197
57,2021-11-26,130
57,2021-11-27,48
57,2021-11-28,171
57,2021-11-29,197
57,2021-11-30,159
58,2021-11-01,88
58,2021-11-02,76
58,2021-11-03,103
58,2021-11-04,95
58,2021-11-05,126
58,2021-11-06,100
58,2021-11-07,102
58,2021-11-08,53
58,2021-11-09,95
58,2021-11-10,104
58,2021-11-11,91
58,2021-11-12,88
58,2021-11-13,48
58,2021-11-14,63
58,2021-11-15,98
58,2021-11-16,95
58,2021-11-17,109
58,2021-11-18,67
58,2021-11-19,104
58,2021-11-20,47
58,2021-11-21,90
58,2021-11-22,53
58,2021-11-23,35
58,2021-11-24,93
58,2021-11-25,97
58,2021-11-26,47
58,2021-11-27,23
58,2021-11-28,97
58,2021-11-29,95
58,2021-11-30,86
59,2021-11-01,159
59,2021-11-02,163
59,2021-11-03,152
59,2021-11-04,179
59,2021-11-05,217
59,2021-11-06,202
59,2021-11-07,169
59,2021-11-08,111
59,2021-11-09,154
59,2021-11-10,154
59,2021-11-11,161
59,2021-11-12,160
59,2021-11-13,97
59,2021-11-14,124
59,2021-11-15,168
59,2021-11-16,166
59,2021-11-17,175
59,2021-11-18,126
59,2021-11-19,191
59,2021-11-20,133
59,2021-11-21,134
59,2021-11-22,104
59,2021-11-23,99
59,2021-11-24,158
59,2021-11-25,157
59,2021-11-26,84
59,2021-11-27,48
59,2021-11-28,137
59,2021-11-29,156
59,2021-11-30,134
60,2021-11-01,221
60,2021-11-02,216
60,2021-11-03,220
60,2021-11-04,201
60,2021-11-05,214
60,2021-11-06,163
60,2021-11-07,139
60,2021-11-08,156
60,2021-11-09,215
60,2021-11-10,202
60,2021-11-11,221
60,2021-11-12,156
60,2021-11-13,107
60,2021-11-14,130
60,2021-11-15,191
60,2021-11-16,228
60,2021-11-17,201
60,2021-11-18,180
60,2021-11-19,203
60,2021-11-20,111
60,2021-11-21,123
60,2021-11-22,159
60,2021-11-23,126
60,2021-11-24,196
60,2021-11-25,193
60,2021-11-26,129
60,2021-11-27,44
60,2021-11-28,105
60,2021-11-29,221
60,2021-11-30,161
61,2021-11-01,480
61,2021-11-02,419
61,2021-11-03,477
61,2021-11-04,505
61,2021-11-05,551
61,2021-11-06,374
61,2021-11-07,337
61,2021-11-08,406
61,2021-11-09,451
61,2021-11-10,434
61,2021-11-11,448
61,2021-11-12,379
61,2021-11-13,319
61,2021-11-14,316
61,2021-11-15,501
61,2021-11-16,455
61,2021-11-17,492
61,2021-11-18,388
61,2021-11-19,493
61,2021-11-20,318
61,2021-11-21,319
61,2021-11-22,419
61,2021-11-23,254
61,2021-11-24,482
61,2021-11-25,490
61,2021-11-26,296
61,2021-11-27,168
61,2021-11-28,356
61,2021-11-29,499
61,2021-11-30,309
62,2021-11-01,188
62,2021-11-02,198
62,2021-11-03,205
62,2021-11-04,206
62,2021-11-05,208
62,2021-11-06,184
62,2021-11-07,124
62,2021-11-08,103
62,2021-11-09,174
62,2021-11-10,175
62,2021-11-11,215
62,2021-11-12,124
62,2021-11-13,104
62,2021-11-14,121
62,2021-11-15,184
62,2021-11-16,203
62,2021-11-17,191
62,2021-11-18,165
62,2021-11-19,203
62,2021-11-20,108
62,2021-11-21,142
62,2021-11-22,97
62,2021-11-23,104
62,2021-11-24,160
62,2021-11-25,171
62,2021-11-26,95
62,2021-11-27,49
62,2021-11-28,114
62,2021-11-29,200
62,2021-11-30,143
63,2021-11-01,313
63,2021-11-02,311
63,2021-11-03,259
63,2021-11-04,306
63,2021-11-05,311
63,2021-11-06,198
63,2021-11-07,137
63,2021-11-08,195
63,2021-11-09,261
63,2021-11-10,260
63,2021-11-11,240
63,2021-11-12,195
63,2021-11-13,120
63,2021-11-14,91
63,2021-11-15,259
63,2021-11-16,277
63,2021-11-17,259
63,2021-11-18,193
63,2021-11-19,259
63,2021-11-20,115
63,2021-11-21,124
63,2021-11-22,189
63,2021-11-23,138
63,2021-11-24,237
63,2021-11-25,233
63,2021-11-26,110
63,2021-11-27,47
63,2021-11-28,124
63,2021-11-29,267
63,2021-11-30,204
64,2021-11-01,79
64,2021-11-02,82
64,2021-11-03,103
64,2021-11-04,96
64,2021-11-05,104
64,2021-11-06,96
64,2021-11-07,59
64,2021-11-08,26
64,2021-11-09,105
64,2021-11-10,102
64,2021-11-11,96
64,2021-11-12,61
64,2021-11-13,40
64,2021-11-14,100
64,2021-11-15,84
64,2021-11-16,98
64,2021-11-17,127
64,2021-11-18,64
64,2021-11-19,78
64,2021-11-20,66
64,2021-11-21,70
64,2021-11-22,49
64,2021-11-23,54
64,2021-11-24,87
64,2021-11-25,99
64,2021-11-26,53
64,2021-11-27,16
64,2021-11-28,63
64,2021-11-29,71
64,2021-11-30,86
65,2021-11-01,133
65,2021-11-02,127
65,2021-11-03,117
65,2021-11-04,112
65,2021-11-05,181
65,2021-11-06,206
65,2021-11-07,205
65,2021-11-08,116
65,2021-11-09,128
65,2021-11-10,131
65,2021-11-11,142
65,2021-11-12,103
65,2021-11-13,100
65,2021-11-14,148
65,2021-11-15,164
65,2021-11-16,124
65,2021-11-17,124
65,2021-11-18,117
65,2021-11-19,138
65,2021-11-20,102
65,2021-11-21,156
65,2021-11-22,95
65,2021-11-23,105
65,2021-11-24,128
65,2021-11-25,124
65,2021-11-26,68
65,2021-11-27,52
65,2021-11-28,177
65,2021-11-29,123
65,2021-11-30,100
66,2021-11-01,153
66,2021-11-02,169
66,2021-11-03,151
66,2021-11-04,156
66,2021-11-05,175
66,2021-11-06,140
66,2021-11-07,147
66,2021-11-08,114
66,2021-11-09,170
66,2021-11-10,111
66,2021-11-11,172
66,2021-11-12,91
66,2021-11-13,73
66,2021-11-14,110
66,2021-11-15,163
66,2021-11-16,149
66,2021-11-17,149
66,2021-11-18,130
66,2021-11-19,145
66,2021-11-20,98
66,2021-11-21,136
66,2021-11-22,109
66,2021-11-23,78
66,2021-11-24,139
66,2021-11-25,139
66,2021-11-26,58
66,2021-11-27,43
66,2021-11-28,89
66,2021-11-29,133
66,2021-11-30,141
67,2021-11-01,268
67,2021-11-02,218
67,2021-11-03,265
67,2021-11-04,254
67,2021-11-05,248
67,2021-11-06,245
67,2021-11-07,170
67,2021-11-08,129
67,2021-11-09,251
67,2021-11-10,242
67,2021-11-11,279
67,2021-11-12,195
67,2021-11-13,127
67,2021-11-14,206
67,2021-11-15,271
67,2021-11-16,257
67,2021-11-17,255
67,2021-11-18,209
67,2021-11-19,258
67,2021-11-20,157
67,2021-11-21,175
67,2021-11-22,152
67,2021-11-23,148
67,2021-11-24,230
67,2021-11-25,221
67,2021-11-26,96
67,2021-11-27,55
67,2021-11-28,173
67,2021-11-29,285
67,2021-11-30,179
68,2021-11-01,108
68,2021-11-02,105
68,2021-11-03,89
68,2021-11-04,129
68,2021-11-05,133
68,2021-11-06,110
68,2021-11-07,132
68,2021-11-08,57
68,2021-11-09,100
68,2021-11-10,89
68,2021-11-11,131
68,2021-11-12,64
68,2021-11-13,85
68,2021-11-14,108
68,2021-11-15,114
68,2021-11-16,106
68,2021-11-17,92
68,2021-11-18,76
68,2021-11-19,102
68,2021-11-20,89
68,2021-11-21,130
68,2021-11-22,69
68,2021-11-23,77
68,2021-11-24,80
68,2021-11-25,118
68,2021-11-26,39
68,2021-11-27,36
68,2021-11-28,106
68,2021-11-29,118
68,2021-11-30,87
69,2021-11-01,81
69,2021-11-02,78
69,2021-11-03,57
69,2021-11-04,66
69,2021-11-05,64
69,2021-11-06,93
69,2021-11-07,96
69,2021-11-08,52
69,2021-11-09,65
69,2021-11-10,68
69,2021-11-11,70
69,2021-11-12,61
69,2021-11-13,46
69,2021-11-14,55
69,2021-11-15,56
69,2021-11-16,68
69,2021-11-17,68
69,2021-11-18,58
69,2021-11-19,55
69,2021-11-20,58
69,2021-11-21,72
69,2021-11-22,41
69,2021-11-23,46
69,2021-11-24,53
69,2021-11-25,64
69,2021-11-26,28
69,2021-11-27,18
69,2021-11-28,63
69,2021-11-29,73
69,2021-11-30,49
70,2021-11-01,555
70,2021-11-02,517
70,2021-11-03,485
70,2021-11-04,580
70,2021-11-05,586
70,2021-11-06,390
70,2021-11-07,330
70,2021-11-08,329
70,2021-11-09,485
70,2021-11-10,530
70,2021-11-11,561
70,2021-11-12,418
70,2021-11-13,262
70,2021-11-14,252
70,2021-11-15,520
70,2021-11-16,510
70,2021-11-17,529
70,2021-11-18,435
70,2021-11-19,538
70,2021-11-20,254
70,2021-11-21,329
70,2021-11-22,383
70,2021-11-23,237
70,2021-11-24,460
70,2021-11-25,440
70,2021-11-26,246
70,2021-11-27,126
70,2021-11-28,329
70,2021-11-29,560
70,2021-11-30,421
71,2021-11-01,336
71,2021-11-02,331
71,2021-11-03,310
71,2021-11-04,358
71,2021-11-05,358
71,2021-11-06,320
71,2021-11-07,273
71,2021-11-08,210
71,2021-11-09,297
71,2021-11-10,283
71,2021-11-11,307
71,2021-11-12,254
71,2021-11-13,162
71,2021-11-14,207
71,2021-11-15,284
71,2021-11-16,308
71,2021-11-17,304
71,2021-11-18,243
71,2021-11-19,300
71,2021-11-20,206
71,2021-11-21,280
71,2021-11-22,221
71,2021-11-23,144
71,2021-11-24,236
71,2021-11-25,229
71,2021-11-26,127
71,2021-11-27,66
71,2021-11-28,211
71,2021-11-29,263
71,2021-11-30,237
72,2021-11-01,51
72,2021-11-02,62
72,2021-11-03,49
72,2021-11-04,54
72,2021-11-05,55
72,2021-11-06,56
72,2021-11-07,29
72,2021-11-08,41
72,2021-11-09,42
72,2021-11-10,49
72,2021-11-11,54
72,2021-11-12,56
72,2021-11-13,31
72,2021-11-14,37
72,2021-11-15,48
72,2021-11-16,49
72,2021-11-17,45
72,2021-11-18,31
72,2021-11-19,53
72,2021-11-20,32
72,2021-11-21,48
72,2021-11-22,39
72,2021-11-23,35
72,2021-11-24,38
72,2021-11-25,39
72,2021-11-26,36
72,2021-11-27,19
72,2021-11-28,30
72,2021-11-29,46
72,2021-11-30,41
73,2021-11-01,81
73,2021-11-02,84
73,2021-11-03,69
73,2021-11-04,78
73,2021-11-05,82
73,2021-11-06,65
73,2021-11-07,61
73,2021-11-08,59
73,2021-11-09,86
73,2021-11-10,76
73,2021-11-11,87
73,2021-11-12,60
73,2021-11-13,40
73,2021-11-14,47
73,2021-11-15,74
73,2021-11-16,85
73,2021-11-17,69
73,2021-11-18,67
73,2021-11-19,92
73,2021-11-20,46
73,2021-11-21,77
73,2021-11-22,66
73,2021-11-23,50
73,2021-11-24,90
73,2021-11-25,83
73,2021-11-26,60
73,2021-11-27,17
73,2021-11-28,47
73,2021-11-29,98
73,2021-11-30,84
74,2021-11-01,151
74,2021-11-02,163
74,2021-11-03,129
74,2021-11-04,142
74,2021-11-05,143
74,2021-11-06,144
74,2021-11-07,135
74,2021-11-08,81
74,2021-11-09,114
74,2021-11-10,113
74,2021-11-11,120
74,2021-11-12,102
74,2021-11-13,96
74,2021-11-14,116
74,2021-11-15,136
74,2021-11-16,98
74,2021-11-17,114
74,2021-11-18,98
74,2021-11-19,110
74,2021-11-20,85
74,2021-11-21,129
74,2021-11-22,81
74,2021-11-23,56
74,2021-11-24,106
74,2021-11-25,111
74,2021-11-26,49
74,2021-11-27,33
74,2021-11-28,121
74,2021-11-29,109
74,2021-11-30,103
75,2021-11-01,107
75,2021-11-02,102
75,2021-11-03,90
75,2021-11-04,111
75,2021-11-05,103
75,2021-11-06,92
75,2021-11-07,75
75,2021-11-08,71
75,2021-11-09,107
75,2021-11-10,82
75,2021-11-11,98
75,2021-11-12,81
75,2021-11-13,57
75,2021-11-14,73
75,2021-11-15,97
75,2021-11-16,88
75,2021-11-17,104
75,2021-11-18,63
75,2021-11-19,102
75,2021-11-20,71
75,2021-11-21,91
75,2021-11-22,73
75,2021-11-23,46
75,2021-11-24,94
75,2021-11-25,52
75,2021-11-26,38
75,2021-11-27,18
75,2021-11-28,86
75,2021-11-29,80
75,2021-11-30,62
76,2021-11-01,66
76,2021-11-02,58
76,2021-11-03,65
76,2021-11-04,74
76,2021-11-05,67
76,2021-11-06,57
76,2021-11-07,45
76,2021-11-08,42
76,2021-11-09,50
76,2021-11-10,56
76,2021-11-11,44
76,2021-11-12,54
76,2021-11-13,34
76,2021-11-14,49
76,2021-11-15,59
76,2021-11-16,51
76,2021-11-17,66
76,2021-11-18,47
76,2021-11-19,54
76,2021-11-20,31
76,2021-11-21,34
76,2021-11-22,31
76,2021-11-23,29
76,2021-11-24,45
76,2021-11-25,46
76,2021-11-26,30
76,2021-11-27,22
76,2021-11-28,38
76,2021-11-29,57
76,2021-11-30,41
77,2021-11-01,160
77,2021-11-02,153
77,2021-11-03,156
77,2021-11-04,158
77,2021-11-05,146
77,2021-11-06,140
77,2021-11-07,148
77,2021-11-08,103
77,2021-11-09,140
77,2021-11-10,149
77,2021-11-11,157
77,2021-11-12,120
77,2021-11-13,109
77,2021-11-14,126
77,2021-11-15,163
77,2021-11-16,156
77,2021-11-17,151
77,2021-11-18,128
77,2021-11-19,165
77,2021-11-20,112
77,2021-11-21,141
77,2021-11-22,128
77,2021-11-23,91
77,2021-11-24,146
77,2021-11-25,148
77,2021-11-26,99
77,2021-11-27,33
77,2021-11-28,139
77,2021-11-29,153
77,2021-11-30,121
78,2021-11-01,410
78,2021-11-02,445
78,2021-11-03,432
78,2021-11-04,400
78,2021-11-05,487
78,2021-11-06,302
78,2021-11-07,332
78,2021-11-08,237
78,2021-11-09,431
78,2021-11-10,411
78,2021-11-11,471
78,2021-11-12,341
78,2021-11-13,279
78,2021-11-14,312
78,2021-11-15,414
78,2021-11-16,477
78,2021-11-17,429
78,2021-11-18,387
78,2021-11-19,460
78,2021-11-20,264
78,2021-11-21,376
78,2021-11-22,271
78,2021-11-23,266
78,2021-11-24,433
78,2021-11-25,410
78,2021-11-26,310
78,2021-11-27,104
78,2021-11-28,283
78,2021-11-29,473
78,2021-11-30,370
79,2021-11-01,131
79,2021-11-02,145
79,2021-11-03,121
79,2021-11-04,123
79,2021-11-05,158
79,2021-11-06,130
79,2021-11-07,108
79,2021-11-08,92
79,2021-11-09,123
79,2021-11-10,138
79,2021-11-11,115
79,2021-11-12,105
79,2021-11-13,86
79,2021-11-14,116
79,2021-11-15,121
79,2021-11-16,117
79,2021-11-17,140
79,2021-11-18,100
79,2021-11-19,127
79,2021-11-20,91
79,2021-11-21,113
79,2021-11-22,81
79,2021-11-23,81
79,2021-11-24,123
79,2021-11-25,136
79,2021-11-26,78
79,2021-11-27,37
79,2021-11-28,128
79,2021-11-29,146
79,2021-11-30,98
80,2021-11-01,116
80,2021-11-02,142
80,2021-11-03,131
80,2021-11-04,155
80,2021-11-05,162
80,2021-11-06,116
80,2021-11-07,94
80,2021-11-08,79
80,2021-11-09,161
80,2021-11-10,138
80,2021-11-11,156
80,2021-11-12,102
80,2021-11-13,92
80,2021-11-14,88
80,2021-11-15,139
80,2021-11-16,160
80,2021-11-17,132
80,2021-11-18,108
80,2021-11-19,140
80,2021-11-20,84
80,2021-11-21,109
80,2021-11-22,95
80,2021-11-23,94
80,2021-11-24,137
80,2021-11-25,127
80,2021-11-26,87
80,2021-11-27,42
80,2021-11-28,92
80,2021-11-29,135
80,2021-11-30,107
81,2021-11-01,197
81,2021-11-02,180
81,2021-11-03,165
81,2021-11-04,212
81,2021-11-05,212
81,2021-11-06,197
81,2021-11-07,158
81,2021-11-08,165
81,2021-11-09,197
81,2021-11-10,206
81,2021-11-11,200
81,2021-11-12,165
81,2021-11-13,107
81,2021-11-14,137
81,2021-11-15,217
81,2021-11-16,187
81,2021-11-17,192
81,2021-11-18,148
81,2021-11-19,172
81,2021-11-20,122
81,2021-11-21,162
81,2021-11-22,146
81,2021-11-23,121
81,2021-11-24,180
81,2021-11-25,170
81,2021-11-26,100
81,2021-11-27,70
81,2021-11-28,152
81,2021-11-29,202
81,2021-11-30,165
82,2021-11-01,214
82,2021-11-02,180
82,2021-11-03,185
82,2021-11-04,209
82,2021-11-05,255
82,2021-11-06,253
82,2021-11-07,191
82,2021-11-08,140
82,2021-11-09,163
82,2021-11-10,172
82,2021-11-11,217
82,2021-11-12,155
82,2021-11-13,132
82,2021-11-14,214
82,2021-11-15,202
82,2021-11-16,198
82,2021-11-17,216
82,2021-11-18,180
82,2021-11-19,273
82,2021-11-20,136
82,2021-11-21,236
82,2021-11-22,132
82,2021-11-23,115
82,2021-11-24,196
82,2021-11-25,171
82,2021-11-26,103
82,2021-11-27,53
82,2021-11-28,183
82,2021-11-29,201
82,2021-11-30,160
83,2021-11-01,188
83,2021-11-02,165
83,2021-11-03,181
83,2021-11-04,213
83,2021-11-05,255
83,2021-11-06,208
83,2021-11-07,216
83,2021-11-08,139
83,2021-11-09,182
83,2021-11-10,186
83,2021-11-11,206
83,2021-11-12,144
83,2021-11-13,141
83,2021-11-14,204
83,2021-11-15,184
83,2021-11-16,194
83,2021-11-17,209
83,2021-11-18,154
83,2021-11-19,199
83,2021-11-20,141
83,2021-11-21,223
83,2021-11-22,135
83,2021-11-23,115
83,2021-11-24,182
83,2021-11-25,176
83,2021-11-26,106
83,2021-11-27,49
83,2021-11-28,210
83,2021-11-29,198
83,2021-11-30,156
84,2021-11-01,104
84,2021-11-02,101
84,2021-11-03,84
84,2021-11-04,107
84,2021-11-05,99
84,2021-11-06,126
84,2021-11-07,94
84,2021-11-08,80
84,2021-11-09,82
84,2021-11-10,92
84,2021-11-11,86
84,2021-11-12,83
84,2021-11-13,62
84,2021-11-14,80
84,2021-11-15,87
84,2021-11-16,94
84,2021-11-17,81
84,2021-11-18,66
84,2021-11-19,92
84,2021-11-20,56
84,2021-11-21,75
84,2021-11-22,53
84,2021-11-23,53
84,2021-11-24,74
84,2021-11-25,69
84,2021-11-26,29
84,2021-11-27,24
84,2021-11-28,81
84,2021-11-29,77
84,2021-11-30,59
85,2021-11-01,207
85,2021-11-02,189
85,2021-11-03,225
85,2021-11-04,209
85,2021-11-05,238
85,2021-11-06,177
85,2021-11-07,107
85,2021-11-08,120
85,2021-11-09,210
85,2021-11-10,220
85,2021-11-11,206
85,2021-11-12,139
85,2021-11-13,118
85,2021-11-14,127
85,2021-11-15,180
85,2021-11-16,213
85,2021-11-17,205
85,2021-11-18,148
85,2021-11-19,218
85,2021-11-20,119
85,2021-11-21,140
85,2021-11-22,128
85,2021-11-23,92
85,2021-11-24,202
85,2021-11-25,174
85,2021-11-26,79
85,2021-11-27,40
85,2021-11-28,110
85,2021-11-29,174
85,2021-11-30,175
86,2021-11-01,60
86,2021-11-02,86
86,2021-11-03,77
86,2021-11-04,73
86,2021-11-05,85
86,2021-11-06,70
86,2021-11-07,75
86,2021-11-08,50
86,2021-11-09,66
86,2021-11-10,70
86,2021-11-11,84
86,2021-11-12,55
86,2021-11-13,40
86,2021-11-14,61
86,2021-11-15,91
86,2021-11-16,67
86,2021-11-17,70
86,2021-11-18,65
86,2021-11-19,86
86,2021-11-20,46
86,2021-11-21,64
86,2021-11-22,51
86,2021-11-23,41
86,2021-11-24,69
86,2021-11-25,69
86,2021-11-26,41
86,2021-11-27,19
86,2021-11-28,48
86,2021-11-29,70
86,2021-11-30,53
87,2021-11-01,405
87,2021-11-02,470
87,2021-11-03,389
87,2021-11-04,443
87,2021-11-05,447
87,2021-11-06,374
87,2021-11-07,304
87,2021-11-08,284
87,2021-11-09,409
87,2021-11-10,382
87,2021-11-11,408
87,2021-11-12,301
87,2021-11-13,251
87,2021-11-14,249
87,2021-11-15,426
87,2021-11-16,425
87,2021-11-17,437
87,2021-11-18,334
87,2021-11-19,402
87,2021-11-20,205
87,2021-11-21,305
87,2021-11-22,280
87,2021-11-23,224
87,2021-11-24,381
87,2021-11-25,355
87,2021-11-26,190
87,2021-11-27,90
87,2021-11-28,217
87,2021-11-29,383
87,2021-11-30,319
88,2021-11-01,296
88,2021-11-02,330
88,2021-11-03,325
88,2021-11-04,325
88,2021-11-05,343
88,2021-11-06,241
88,2021-11-07,230
88,2021-11-08,212
88,2021-11-09,333
88,2021-11-10,328
88,2021-11-11,365
88,2021-11-12,251
88,2021-11-13,148
88,2021-11-14,223
88,2021-11-15,332
88,2021-11-16,352
88,2021-11-17,331
88,2021-11-18,268
